Submission ID,What is your age?,How many cups of coffee do you typically drink per day?,Where do you typically drink coffee?,Where do you typically drink coffee? (At home),Where do you typically drink coffee? (At the office),Where do you typically drink coffee? (On the go),Where do you typically drink coffee? (At a cafe),Where do you typically drink coffee? (None of these),How do you brew coffee at home?,How do you brew coffee at home? (Pour over),How do you brew coffee at home? (French press),How do you brew coffee at home? (Espresso),How do you brew coffee at home? (Coffee brewing machine (e.g. Mr. Coffee)),How do you brew coffee at home? (Pod/capsule machine (e.g. Keurig/Nespresso)),How do you brew coffee at home? (Instant coffee),How do you brew coffee at home? (Bean-to-cup machine),How do you brew coffee at home? (Cold brew),How do you brew coffee at home? (Coffee extract (e.g. Cometeer)),How do you brew coffee at home? (Other),How else do you brew coffee at home?,"On the go, where do you typically purchase coffee?","On the go, where do you typically purchase coffee? (National chain (e.g. Starbucks, Dunkin))","On the go, where do you typically purchase coffee? (Local cafe)","On the go, where do you typically purchase coffee? (Drive-thru)","On the go, where do you typically purchase coffee? (Specialty coffee shop)","On the go, where do you typically purchase coffee? (Deli or supermarket)","On the go, where do you typically purchase coffee? (Other)",Where else do you purchase coffee?,What is your favorite coffee drink?,Please specify what your favorite coffee drink is,Do you usually add anything to your coffee?,Do you usually add anything to your coffee? (No - just black),"Do you usually add anything to your coffee? (Milk, dairy alternative, or coffee creamer)",Do you usually add anything to your coffee? (Sugar or sweetener),Do you usually add anything to your coffee? (Flavor syrup),Do you usually add anything to your coffee? (Other),What else do you add to your coffee?,What kind of dairy do you add?,What kind of dairy do you add? (Whole milk),What kind of dairy do you add? (Skim milk),What kind of dairy do you add? (Half and half),What kind of dairy do you add? (Coffee creamer),What kind of dairy do you add? (Flavored coffee creamer),What kind of dairy do you add? (Oat milk),What kind of dairy do you add? (Almond milk),What kind of dairy do you add? (Soy milk),What kind of dairy do you add? (Other),What kind of sugar or sweetener do you add?,What kind of sugar or sweetener do you add? (Granulated Sugar),"What kind of sugar or sweetener do you add? (Artificial Sweeteners (e.g., Splenda))",What kind of sugar or sweetener do you add? (Honey),What kind of sugar or sweetener do you add? (Maple Syrup),What kind of sugar or sweetener do you add? (Stevia),What kind of sugar or sweetener do you add? (Agave Nectar),What kind of sugar or sweetener do you add? (Brown Sugar),What kind of sugar or sweetener do you add? (Raw Sugar (Turbinado)),What kind of flavorings do you add?,What kind of flavorings do you add? (Vanilla Syrup),What kind of flavorings do you add? (Caramel Syrup),What kind of flavorings do you add? (Hazelnut Syrup),What kind of flavorings do you add? (Cinnamon (Ground or Stick)),What kind of flavorings do you add? (Peppermint Syrup),What kind of flavorings do you add? (Other),What other flavoring do you use?,"Before today's tasting, which of the following best described what kind of coffee you like?",How strong do you like your coffee?,What roast level of coffee do you prefer?,How much caffeine do you like in your coffee?,"Lastly, how would you rate your own coffee expertise?",Coffee A - Bitterness,Coffee A - Acidity,Coffee A - Personal Preference,Coffee A - Notes,Coffee B - Bitterness,Coffee B - Acidity,Coffee B - Personal Preference,Coffee B - Notes,Coffee C - Bitterness,Coffee C - Acidity,Coffee C - Personal Preference,Coffee C - Notes,Coffee D - Bitterness,Coffee D - Acidity,Coffee D - Personal Preference,Coffee D - Notes,"Between Coffee A, Coffee B, and Coffee C which did you prefer?","Between Coffee A and Coffee D, which did you prefer?","Lastly, what was your favorite overall coffee?",Do you work from home or in person?,"In total, much money do you typically spend on coffee in a month?",Why do you drink coffee?,Why do you drink coffee? (It tastes good),Why do you drink coffee? (I need the caffeine),Why do you drink coffee? (I need the ritual),Why do you drink coffee? (It makes me go to the bathroom),Why do you drink coffee? (Other),Other reason for drinking coffee,Do you like the taste of coffee?,Do you know where your coffee comes from?,What is the most you've ever paid for a cup of coffee?,What is the most you'd ever be willing to pay for a cup of coffee?,Do you feel like you’re getting good value for your money when you buy coffee at a cafe?,Approximately how much have you spent on coffee equipment in the past 5 years?,Do you feel like you’re getting good value for your money with regards to your coffee equipment?,Gender,Gender (please specify),Education Level,Ethnicity/Race,Ethnicity/Race (please specify),Employment Status,Number of Children,Political Affiliation
qbEQPO,18-24 years old,3,"At the office, At home, At a cafe",True,True,False,True,False,"Pour over, Cold brew, Other",True,False,False,False,False,False,False,True,False,True,Mokkapot,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Light,Full caffeine,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dJ0O5,25-34 years old,2,"At home, At the office, At a cafe",True,True,False,True,False,"French press, Pod/capsule machine (e.g. Keurig/Nespresso), Other",False,True,False,False,True,False,False,False,False,True,Moka pot,,,,,,,,,Cortado,,"No - just black, Milk, dairy alternative, or coffee creamer",True,True,False,False,False,,Whole milk,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Light,Full caffeine,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGboZR,18-24 years old,3,"At home, At a cafe, On the go",True,False,True,True,False,"Pour over, French press, Espresso, Other, Cold brew, Coffee brewing machine (e.g. Mr. Coffee)",True,True,True,True,False,False,False,True,False,True,"Aeropress, moka pot.","Local cafe, Specialty coffee shop",False,True,False,True,False,False,,Espresso,,"No - just black, Milk, dairy alternative, or coffee creamer, Sugar or sweetener",True,True,True,False,False,,Whole milk,True,False,False,False,False,False,False,False,False,Honey,False,False,True,False,False,False,False,False,,,,,,,,,Full Bodied,Medium,Light,Full caffeine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oAVNdO,>65 years old,1,At home,True,False,False,False,False,Pod/capsule machine (e.g. Keurig/Nespresso),False,False,False,False,True,False,False,False,False,False,,,,,,,,,,Regular drip coffee,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Bodied,Somewhat strong,Dark,,2.0,3.0,3.0,3.0,,3.0,3.0,3.0,,4.0,3.0,,,4.0,3.0,4.0,,Coffee C,Coffee D,Coffee C,,,,,,,,,,,,,,,,,,,,,,,,
YZzBdN,25-34 years old,2,"At home, At the office",True,True,False,False,False,"Pour over, Espresso",True,False,True,False,False,False,False,False,False,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floral,Medium,Light,Full caffeine,10.0,1.0,4.0,4.0,,1.0,4.0,4.0,,1.0,4.0,4.0,,2.0,4.0,4.0,,Coffee A,Coffee A,Coffee A,I do a mix of both,$40-$60,"It tastes good, I need the caffeine",True,True,False,False,False,,Yes,Yes,$2-$4,More than $20,Yes,$50-$100,Yes,Male,,Master's degree,Asian/Pacific Islander,,Unemployed,,Independent
VZ17Z6,35-44 years old,1,"At the office, At home",True,True,False,False,False,Pour over,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,Iced coffee,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Very strong,Light,Full caffeine,6.0,1.0,4.0,3.0,,3.0,2.0,4.0,,3.0,4.0,1.0,,1.0,4.0,5.0,,Coffee A,Coffee D,Coffee D,I primarily work in person,$20-$40,It tastes good,True,False,False,False,False,,Yes,Yes,$10-$15,More than $20,Yes,$100-$300,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,3,No affiliation
RzBeZj,45-54 years old,More than 4,At home,True,False,False,False,False,"Pour over, French press, Pod/capsule machine (e.g. Keurig/Nespresso)",True,True,False,False,True,False,False,False,False,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Bodied,Somewhat strong,Dark,Full caffeine,7.0,2.0,3.0,4.0,,3.0,2.0,2.0,,2.0,2.0,2.0,,3.0,3.0,2.0,,Coffee A,Coffee A,Coffee A,I primarily work from home,$40-$60,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$10-$15,$15-$20,Yes,$300-$500,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,3,No affiliation
0Ej0GZ,35-44 years old,1,"At the office, At a cafe, At home",True,True,False,True,False,"Pour over, Espresso, Other",True,False,True,False,False,False,False,False,False,True,Aeropress,,,,,,,,,Cappuccino,,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, No - just black",True,True,True,False,False,,"Skim milk, Oat milk",False,True,False,False,False,True,False,False,False,"Granulated Sugar, Brown Sugar",True,False,False,False,False,False,True,False,,,,,,,,,Nutty,Medium,Medium,Full caffeine,8.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eBxO4l,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WApbkQ,35-44 years old,2,"At a cafe, At home",True,False,False,True,False,"Espresso, Pod/capsule machine (e.g. Keurig/Nespresso)",False,False,True,False,True,False,False,False,False,False,,,,,,,,,,Cappuccino,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Whole milk,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Floral,Somewhat strong,Blonde,Full caffeine,4.0,3.0,4.0,5.0,,2.0,3.0,4.0,,2.0,3.0,4.0,,1.0,2.0,3.0,,Coffee A,Coffee A,Coffee A,I do a mix of both,$60-$80,"I need the ritual, It tastes good",True,False,True,False,False,,Yes,Yes,$6-$8,$4-$6,Yes,"More than $1,000",Yes,Male,,Less than high school,Black/African American,,Unemployed,2,Independent
0Ej0WA,45-54 years old,2,At home,True,False,False,False,False,"Coffee extract (e.g. Cometeer), Pour over",True,False,False,False,False,False,False,False,True,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat light,Light,Full caffeine,8.0,4.0,3.0,3.0,,2.0,2.0,4.0,,3.0,2.0,3.0,,3.0,4.0,5.0,,Coffee B,Coffee D,Coffee D,I primarily work from home,>$100,"It tastes good, I need the caffeine",True,True,False,False,False,,Yes,Yes,$6-$8,$8-$10,No,$100-$300,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,More than 3,Republican
9dJYlQ,35-44 years old,2,"At home, At the office",True,True,False,False,False,Other,False,False,False,False,False,False,False,False,False,True,Aeropress,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Half and half,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Nutty,Somewhat strong,Medium,Full caffeine,2.0,1.0,5.0,2.0,,2.0,3.0,3.0,,2.0,3.0,4.0,,2.0,2.0,5.0,,Coffee C,Coffee D,Coffee D,I primarily work in person,$20-$40,"It tastes good, I need the caffeine",True,True,False,False,False,,Yes,No,$4-$6,$6-$8,Yes,$50-$100,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
BGbJzQ,35-44 years old,1,"At home, At the office, On the go",True,True,True,False,False,"Espresso, Pod/capsule machine (e.g. Keurig/Nespresso)",False,False,True,False,True,False,False,False,False,False,,"National chain (e.g. Starbucks, Dunkin)",True,False,False,False,False,False,,Latte,,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup",False,True,True,True,False,,"Whole milk, Half and half",True,False,True,False,False,False,False,False,False,Brown Sugar,False,False,False,False,False,False,True,False,,,,,,,,,Chocolatey,Medium,Light,Full caffeine,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OABqpR,25-34 years old,1,At home,True,False,False,False,False,French press,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,Cappuccino,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Almond milk,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,Chocolatey,Medium,Medium,Half caff,7.0,4.0,4.0,1.0,,3.0,3.0,3.0,,4.0,4.0,2.0,,3.0,3.0,2.0,,Coffee B,Coffee D,Coffee B,,,,,,,,,,,,,,,,,,,,,,,,
bl41Zg,45-54 years old,Less than 1,At a cafe,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,Iced coffee,,Sugar or sweetener,False,False,True,False,False,,,,,,,,,,,,Granulated Sugar,True,False,False,False,False,False,False,False,,,,,,,,,Sweet,Somewhat strong,Medium,Half caff,2.0,2.0,4.0,4.0,,2.0,3.0,2.0,,4.0,2.0,5.0,,4.0,2.0,4.0,,Coffee C,Coffee A,Coffee D,I primarily work in person,<$20,"It tastes good, I need the caffeine",True,True,False,False,False,,Yes,No,$8-$10,$8-$10,No,$20-$50,Yes,Male,,Some college or associate's degree,White/Caucasian,,Employed full-time,,Democrat
GrBVrk,25-34 years old,1,On the go,False,False,True,False,False,,,,,,,,,,,,,Deli or supermarket,False,False,False,False,True,False,,Cold brew,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chocolatey,Somewhat strong,Medium,Full caffeine,1.0,2.0,2.0,3.0,,2.0,2.0,3.0,,3.0,4.0,3.0,,4.0,3.0,2.0,,Coffee B,Coffee A,Coffee C,,,,,,,,,,,,,,,,,,,,,,,,
WApbYk,35-44 years old,1,"At the office, At home",True,True,False,False,False,Other,False,False,False,False,False,False,False,False,False,True,Aeropress,,,,,,,,,Americano,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,"Oat milk, Soy milk",False,False,False,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,Nutty,Medium,Light,Full caffeine,7.0,4.0,3.0,3.0,"Bitter, soft ",2.0,3.0,2.0,"Hazelnut, bold",2.0,4.0,1.0,Dark roast ,2.0,2.0,5.0,"Fruity, light",Coffee A,Coffee D,Coffee D,I primarily work from home,,"I need the ritual, It tastes good",True,False,True,False,False,,Yes,Yes,$8-$10,$4-$6,Yes,$100-$300,Yes,Female,,Bachelor's degree,White/Caucasian,,Employed full-time,1,No affiliation
eBxG20,35-44 years old,3,"At home, At the office",True,True,False,False,False,"Espresso, Pour over, French press, Cold brew",True,True,True,False,False,False,False,True,False,False,,,,,,,,,,Espresso,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nutty,Somewhat strong,Medium,Half caff,8.0,1.0,1.0,1.0,This is just an audit to test if outliers are filtered away,2.0,2.0,2.0,I personally did not have a tasting kit,3.0,3.0,3.0,But the form does not ask me for a kit identifier,4.0,4.0,4.0,A small mistake to fix next time ;),Coffee A,Coffee D,Coffee C,I do a mix of both,$20-$40,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$8-$10,$8-$10,No,"More than $1,000",No,Male,,Doctorate or professional degree,White/Caucasian,,Employed full-time,2,Independent
24x9NA,25-34 years old,2,At home,True,False,False,False,False,"Pour over, Instant coffee, Cold brew",True,False,False,False,False,True,False,True,False,False,,,,,,,,,,Pourover,,"No - just black, Other",True,False,False,False,True,Occasionally I will add collagen powder if I made instant coffee ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAB2qB,25-34 years old,2,At home,True,False,False,False,False,Espresso,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,Cortado,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chocolatey,Somewhat strong,Dark,Full caffeine,7.0,2.0,4.0,3.0,,4.0,3.0,5.0,,3.0,3.0,4.0,,2.0,5.0,2.0,,Coffee B,Coffee A,Coffee B,I primarily work from home,$60-$80,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,No,$4-$6,$6-$8,Yes,"More than $1,000",Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,1,Democrat
RzBqoJ,35-44 years old,2,At home,True,False,False,False,False,"Espresso, Cold brew, Pour over",True,False,True,False,False,False,False,True,False,False,,,,,,,,,,Cold brew,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nutty,Medium,Light,Full caffeine,7.0,1.0,2.0,4.0,,4.0,2.0,2.0,,2.0,3.0,3.0,,3.0,4.0,5.0,,Coffee A,Coffee D,Coffee D,I primarily work from home,$40-$60,"I need the ritual, It tastes good, I need the caffeine",True,True,True,False,False,,Yes,Yes,$10-$15,More than $20,Yes,$500-$1000,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
jB98xY,35-44 years old,Less than 1,On the go,False,False,True,False,False,,,,,,,,,,,,,Local cafe,False,True,False,False,False,False,,Espresso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nutty,Very strong,Medium,Half caff,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LdMxB2,35-44 years old,2,"At the office, At home, On the go",True,True,True,False,False,"Espresso, Cold brew",False,False,True,False,False,False,False,True,False,False,,Local cafe,False,True,False,False,False,False,,Iced coffee,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,"Oat milk, Soy milk",False,False,False,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,Full Bodied,,Medium,Full caffeine,6.0,2.0,2.0,,"Sweet, light honey/toasty notes",4.0,2.0,,"Peanut, malt, notable bitterness. A bit thick in texture.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrBOrz,25-34 years old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Milk, dairy alternative, or coffee creamer, No - just black",True,True,False,False,False,,Oat milk,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,Chocolatey,Medium,Dark,,5.0,2.0,4.0,,Very bright and juicy not my personal preference,3.0,3.0,3.0,Tasted kind of milky and smoooth but the flavor felt very muddy,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dqajd,25-34 years old,More than 4,"At home, At a cafe",True,False,False,True,False,Other,False,False,False,False,False,False,False,False,False,True,Areopress,,,,,,,,,Cappuccino,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Light,Full caffeine,6.0,2.0,4.0,4.0,,5.0,1.0,2.0,,3.0,3.0,3.0,,1.0,5.0,5.0,,Coffee A,Coffee D,Coffee D,I primarily work from home,>$100,"I need the ritual, I need the caffeine, It tastes good",True,True,True,False,False,,Yes,Yes,$6-$8,More than $20,Yes,$300-$500,No,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
VZ1W0E,35-44 years old,More than 4,"At home, At a cafe",True,False,False,True,False,"Pod/capsule machine (e.g. Keurig/Nespresso), Cold brew, French press, Pour over, Coffee brewing machine (e.g. Mr. Coffee)",True,True,False,True,True,False,False,True,False,False,,,,,,,,,,Espresso,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bold,Very strong,Medium,Full caffeine,8.0,1.0,1.0,4.0,,3.0,2.0,3.0,,1.0,1.0,3.0,,1.0,4.0,1.0,,Coffee A,Coffee A,Coffee A,I primarily work from home,>$100,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$8-$10,$10-$15,Yes,$500-$1000,Yes,Male,,Master's degree,White/Caucasian,,Employed full-time,2,No affiliation
NABN5G,45-54 years old,More than 4,At home,True,False,False,False,False,"Pod/capsule machine (e.g. Keurig/Nespresso), Other",False,False,False,False,True,False,False,False,False,True,Aeropress ,,,,,,,,,Americano,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bold,Somewhat strong,Dark,Half caff,6.0,2.0,5.0,1.0,,2.0,3.0,5.0,"Nice mouth feel, coats.",2.0,2.0,3.0,,2.0,5.0,1.0,Unripe fruit. ,Coffee B,Coffee A,Coffee B,I primarily work from home,$40-$60,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$6-$8,$6-$8,No,$100-$300,Yes,Female,,,,,,,
6dQY8o,25-34 years old,2,"At home, At a cafe, On the go, At the office",True,True,True,True,False,"Pour over, Espresso",True,False,True,False,False,False,False,False,False,False,,Specialty coffee shop,False,False,False,True,False,False,,Cappuccino,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juicy,Somewhat strong,Light,Full caffeine,8.0,2.0,4.0,4.0,"Fruity aroma, lighter mouthfeel, lemony-citrusy taste.",4.0,2.0,4.0,"Darker, chocolatey, least aromatic/metallic smell. Full bodied mouthfeel.",4.0,3.0,3.0,"Vegetal initial aroma, some astringency. Least favorite.",1.0,4.0,5.0,"Personal favorite. Sweet smell, berry-like taste, light/medium mouthfeel.",Coffee A,Coffee D,Coffee D,I primarily work in person,>$100,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,More than $20,More than $20,No,"More than $1,000",Yes,Male,,Bachelor's degree,Asian/Pacific Islander,,Employed full-time,,Democrat
WAp6va,45-54 years old,More than 4,At home,True,False,False,False,False,"Espresso, Bean-to-cup machine, Pour over",True,False,True,False,False,False,True,False,False,False,,,,,,,,,,Espresso,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Half and half,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Bold,Somewhat strong,Dark,Full caffeine,8.0,2.0,4.0,2.0,,3.0,2.0,4.0,,3.0,3.0,3.0,,3.0,4.0,2.0,,Coffee B,Coffee D,Coffee B,I primarily work from home,$60-$80,"It tastes good, I need the ritual, I need the caffeine",True,True,True,False,False,,Yes,No,$8-$10,$10-$15,No,"More than $1,000",Yes,Male,,Master's degree,Hispanic/Latino,,Employed full-time,3,Independent
EPbVGA,25-34 years old,,"At home, At the office, At a cafe",True,True,False,True,False,"Coffee brewing machine (e.g. Mr. Coffee), Cold brew",False,False,False,True,False,False,False,True,False,False,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",False,True,True,False,False,,,,,,,,,,,,Granulated Sugar,True,False,False,False,False,False,False,False,,,,,,,,,Chocolatey,Medium,Medium,Full caffeine,,3.0,,4.0,,2.0,,3.0,,,,,,,,,,Coffee A,Coffee A,,,,,,,,,,,,,,,,,,,,,,,,,
OABqQp,35-44 years old,2,"On the go, At a cafe, At the office",False,True,True,True,False,,,,,,,,,,,,,"Local cafe, National chain (e.g. Starbucks, Dunkin)",True,True,False,False,False,False,,Latte,,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer, No - just black",True,True,True,False,False,,"Whole milk, Half and half, Flavored coffee creamer",True,False,True,False,True,False,False,False,False,"Raw Sugar (Turbinado), Brown Sugar",False,False,False,False,False,False,True,True,,,,,,,,,Sweet,Very strong,Medium,Full caffeine,3.0,2.0,2.0,5.0,,2.0,2.0,4.0,,2.0,2.0,4.0,,2.0,2.0,4.0,Blueberries ,Coffee A,Coffee A,Coffee A,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$4-$6,$6-$8,Yes,$20-$50,Yes,Male,,Some college or associate's degree,White/Caucasian,,Employed full-time,,No affiliation
DVvOop,35-44 years old,2,At home,True,False,False,False,False,Espresso,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,Cold brew,,Other,False,False,False,False,True,Coconut,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nutty,Somewhat strong,Dark,Full caffeine,5.0,3.0,3.0,,Orange,3.0,,3.0,Nutty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMBrLz,25-34 years old,3,"At the office, At home",True,True,False,False,False,"Pour over, French press, Espresso, Cold brew",True,True,True,False,False,False,False,True,False,False,,,,,,,,,,Cappuccino,,"Milk, dairy alternative, or coffee creamer, No - just black",True,True,False,False,False,,Skim milk,False,True,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Caramalized,Somewhat strong,Medium,Full caffeine,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jB9r21,25-34 years old,1,"At home, At a cafe",True,False,False,True,False,"Pour over, Espresso, Coffee brewing machine (e.g. Mr. Coffee), Cold brew",True,False,True,True,False,False,False,True,False,False,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Whole milk,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Chocolatey,Somewhat strong,Medium,Full caffeine,5.0,2.0,3.0,3.0,,3.0,2.0,3.0,,1.0,2.0,3.0,,2.0,4.0,4.0,,Coffee A,Coffee D,Coffee D,I primarily work from home,>$100,I need the ritual,False,False,True,False,False,,Yes,No,$8-$10,$10-$15,No,"More than $1,000",Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,2,Democrat
pLPYLE,25-34 years old,2,"At the office, On the go",False,True,True,False,False,,,,,,,,,,,,,"Drive-thru, National chain (e.g. Starbucks, Dunkin)",True,False,True,False,False,False,,Iced coffee,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Half and half,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Caramalized,Very strong,Light,Full caffeine,8.0,4.0,3.0,5.0,,3.0,4.0,1.0,,5.0,3.0,2.0,,2.0,2.0,4.0,,Coffee A,Coffee A,Coffee A,I primarily work in person,$40-$60,"It tastes good, I need the caffeine",True,True,False,False,False,,Yes,Yes,$8-$10,$10-$15,No,"More than $1,000",Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
oAV8yX,35-44 years old,2,At home,True,False,False,False,False,Espresso,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,Other,Flat white,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Whole milk,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Floral,Somewhat strong,Light,Full caffeine,9.0,2.0,4.0,5.0,,4.0,2.0,1.0,,5.0,1.0,1.0,,1.0,5.0,5.0,,Coffee A,Coffee A,Coffee A,,,,,,,,,,,,,,,,,,,,,,,,
aBrp0W,18-24 years old,4,At home,True,False,False,False,False,"Coffee brewing machine (e.g. Mr. Coffee), Cold brew",False,False,False,True,False,False,False,True,False,False,,,,,,,,,,Cold brew,,"No - just black, Sugar or sweetener, Milk, dairy alternative, or coffee creamer",True,True,True,False,False,,Flavored coffee creamer,False,False,False,False,True,False,False,False,False,"Granulated Sugar, Artificial Sweeteners (e.g., Splenda)",True,True,False,False,False,False,False,False,,,,,,,,,Sweet,Medium,Light,Full caffeine,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g5NPxK,25-34 years old,2,"At home, At the office",True,True,False,False,False,"Espresso, Pour over",True,False,True,False,False,False,False,False,False,False,,,,,,,,,,Cappuccino,,"No - just black, Milk, dairy alternative, or coffee creamer",True,True,False,False,False,,Oat milk,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Light,Full caffeine,9.0,2.0,3.0,3.0,Fruity,3.0,2.0,3.0,"Balanced, smooth",2.0,4.0,3.0,"Mild fruity, smooth finish",1.0,4.0,4.0,Bright and fruity,Coffee C,Coffee D,Coffee D,,$40-$60,It tastes good,True,False,False,False,False,,Yes,Yes,$15-$20,$15-$20,No,"More than $1,000",Yes,Male,,,,,,,
